date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:12:13	306/306	---M--	200	added ('OK')	image/png	etag:%225f9c887c-132%22	https://html.merku.love/shelly/assets/img/icon14.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/icon14.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:14	423744/423744	---M--	200	added ('OK')	image/jpeg	etag:%225f9c885a-67740%22	https://html.merku.love/shelly/assets/img/blogger.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/blogger.jpg	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:14	1244/1244	---M--	200	added ('OK')	image/png	etag:%225f9c886e-4dc%22	https://html.merku.love/shelly/assets/img/element-bg.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/element-bg.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:14	172889/172889	---M--	200	added ('OK')	image/jpeg	etag:%225fa1707e-2a359%22	https://html.merku.love/shelly/assets/img/classes-banner.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/classes-banner.jpg	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:14	648/648	---M--	200	added ('OK')	image/png	etag:%225f9c889c-288%22	https://html.merku.love/shelly/assets/img/quote.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/quote.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:14	368/368	---M--	200	added ('OK')	image/png	etag:%225f9c887c-170%22	https://html.merku.love/shelly/assets/img/icon18.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/icon18.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:15	2579/2579	---M--	200	added ('OK')	image/png	etag:%225f9c8870-a13%22	https://html.merku.love/shelly/assets/img/element-bg2.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/element-bg2.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:15	536/536	---M--	200	added ('OK')	image/png	etag:%225f9c8896-218%22	https://html.merku.love/shelly/assets/img/link.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/link.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:15	1175/1175	---M--	200	added ('OK')	image/png	etag:%225f9c8894-497%22	https://html.merku.love/shelly/assets/img/left.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/left.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:15	1120/1120	---M--	200	added ('OK')	image/png	etag:%225f9c889c-460%22	https://html.merku.love/shelly/assets/img/right.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/right.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:16	204/204	---M--	200	added ('OK')	image/png	etag:%225f9c8820-cc%22	https://html.merku.love/shelly/assets/img/arrow-left.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/arrow-left.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:16	210/210	---M--	200	added ('OK')	image/png	etag:%225f9c8820-d2%22	https://html.merku.love/shelly/assets/img/arrow-left2.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/arrow-left2.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:16	213/213	---M--	200	added ('OK')	image/png	etag:%225f9c8820-d5%22	https://html.merku.love/shelly/assets/img/arrow-right.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/arrow-right.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:16	214/214	---M--	200	added ('OK')	image/png	etag:%225f9c8820-d6%22	https://html.merku.love/shelly/assets/img/arrow-right2.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/arrow-right2.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:17	38856/38856	---M--	200	added ('OK')	image/png	etag:%225f9c8882-97c8%22	https://html.merku.love/shelly/assets/img/error-bg.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/error-bg.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:17	680/680	---M--	200	added ('OK')	image/png	etag:%225f9c884e-2a8%22	https://html.merku.love/shelly/assets/img/circle3.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/circle3.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:17	1031/1031	---M--	200	added ('OK')	image/png	etag:%225f9c8850-407%22	https://html.merku.love/shelly/assets/img/circle4.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/circle4.png	(from https://html.merku.love/shelly/assets/css/main.min.css)
08:12:18	517731/517731	---M--	200	added ('OK')	image/png	etag:%225f9c8840-7e663%22	https://html.merku.love/shelly/assets/img/abt1.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/abt1.png	(from https://html.merku.love/shelly/about.html)
08:12:18	31017/31017	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-7929%22	https://html.merku.love/shelly/assets/img/event-gallery1.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gallery1.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:18	76073/76073	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-12929%22	https://html.merku.love/shelly/assets/img/event-gal2.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gal2.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:19	485516/485516	---M--	200	added ('OK')	image/png	etag:%225f9c884e-7688c%22	https://html.merku.love/shelly/assets/img/abt2.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/abt2.png	(from https://html.merku.love/shelly/about.html)
08:12:19	6709/6709	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-1a35%22	https://html.merku.love/shelly/assets/img/event-gallery2.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gallery2.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:19	61492/61492	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-f034%22	https://html.merku.love/shelly/assets/img/event-gal3.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gal3.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:19	6185/6185	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-1829%22	https://html.merku.love/shelly/assets/img/event-gallery3.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gallery3.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:19	40261/40261	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-9d45%22	https://html.merku.love/shelly/assets/img/event-gal4.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gal4.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:20	5157/5157	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-1425%22	https://html.merku.love/shelly/assets/img/event-gallery4.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gallery4.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:20	66599/66599	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-10427%22	https://html.merku.love/shelly/assets/img/event-gal5.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gal5.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:20	5899/5899	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8876-170b%22	https://html.merku.love/shelly/assets/img/event-gallery5.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/event-gallery5.jpg	(from https://html.merku.love/shelly/event-single.html)
08:12:20	2121/2121	---M--	200	added ('OK')	image/png	etag:%225f9c884c-849%22	https://html.merku.love/shelly/assets/img/cir3.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/cir3.png	(from https://html.merku.love/shelly/event-single.html)
08:12:21	2051/2051	---M--	200	added ('OK')	image/png	etag:%225f9c884c-803%22	https://html.merku.love/shelly/assets/img/cir4.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/cir4.png	(from https://html.merku.love/shelly/event-single.html)
08:12:21	6241/6241	---M--	200	added ('OK')	image/png	etag:%225f9c88b0-1861%22	https://html.merku.love/shelly/assets/img/thumb1.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/thumb1.png	(from https://html.merku.love/shelly/event-single.html)
08:12:21	2370/2370	---M--	200	added ('OK')	image/png	etag:%225f9c887c-942%22	https://html.merku.love/shelly/assets/img/icon15.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/icon15.png	(from https://html.merku.love/shelly/event-single.html)
08:12:21	2245/2245	---M--	200	added ('OK')	image/png	etag:%225f9c887c-8c5%22	https://html.merku.love/shelly/assets/img/icon16.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/icon16.png	(from https://html.merku.love/shelly/event-single.html)
08:12:22	2284/2284	---M--	200	added ('OK')	image/png	etag:%225f9c887c-8ec%22	https://html.merku.love/shelly/assets/img/icon17.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/icon17.png	(from https://html.merku.love/shelly/event-single.html)
08:12:23	233859/233859	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa85c-39183%22	https://html.merku.love/shelly/assets/img/class2.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class2.jpg	(from https://html.merku.love/shelly/classes.html)
08:12:23	173654/173654	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa85c-2a656%22	https://html.merku.love/shelly/assets/img/class1.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class1.jpg	(from https://html.merku.love/shelly/classes.html)
08:12:25	142138/142138	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa85c-22b3a%22	https://html.merku.love/shelly/assets/img/class3.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class3.jpg	(from https://html.merku.love/shelly/classes.html)
08:12:25	133352/133352	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa85c-208e8%22	https://html.merku.love/shelly/assets/img/class4.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class4.jpg	(from https://html.merku.love/shelly/classes.html)
08:12:27	135982/135982	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa85c-2132e%22	https://html.merku.love/shelly/assets/img/class6.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class6.jpg	(from https://html.merku.love/shelly/classes.html)
08:12:27	195302/195302	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa85c-2fae6%22	https://html.merku.love/shelly/assets/img/class7.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class7.jpg	(from https://html.merku.love/shelly/classes.html)
08:12:28	61179/61179	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8852-eefb%22	https://html.merku.love/shelly/assets/img/class-single-banner.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-single-banner.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:28	26367/26367	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8852-66ff%22	https://html.merku.love/shelly/assets/img/class-gallery1.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gallery1.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:28	40769/40769	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8850-9f41%22	https://html.merku.love/shelly/assets/img/class-gal2.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gal2.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:28	5018/5018	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8850-139a%22	https://html.merku.love/shelly/assets/img/class-gallery2.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gallery2.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:29	6113/6113	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8850-17e1%22	https://html.merku.love/shelly/assets/img/class-gallery3.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gallery3.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:29	66322/66322	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8850-10312%22	https://html.merku.love/shelly/assets/img/class-gal3.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gal3.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:29	148491/148491	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa85c-2440b%22	https://html.merku.love/shelly/assets/img/class8.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class8.jpg	(from https://html.merku.love/shelly/classes.html)
08:12:29	6381/6381	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8850-18ed%22	https://html.merku.love/shelly/assets/img/class-gallery4.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gallery4.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:29	60357/60357	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8850-ebc5%22	https://html.merku.love/shelly/assets/img/class-gal4.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gal4.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:30	5683/5683	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8850-1633%22	https://html.merku.love/shelly/assets/img/class-gallery5.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gallery5.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:30	309/309	---M--	200	added ('OK')	image/png	etag:%225f9c884a-135%22	https://html.merku.love/shelly/assets/img/ci1.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/ci1.png	(from https://html.merku.love/shelly/class-single.html)
08:12:30	54595/54595	---M--	200	added ('OK')	image/jpeg	etag:%225f9c8850-d543%22	https://html.merku.love/shelly/assets/img/class-gal5.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class-gal5.jpg	(from https://html.merku.love/shelly/class-single.html)
08:12:30	108878/108878	---M--	200	added ('OK')	image/jpeg	etag:%225f9fc6b3-1a94e%22	https://html.merku.love/shelly/assets/img/teacher5.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/teacher5.jpg	(from https://html.merku.love/shelly/teachers.html)
08:12:32	110693/110693	---M--	200	added ('OK')	image/jpeg	etag:%225f9fc6b4-1b065%22	https://html.merku.love/shelly/assets/img/teacher6.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/teacher6.jpg	(from https://html.merku.love/shelly/teachers.html)
08:12:32	171704/171704	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa85c-29eb8%22	https://html.merku.love/shelly/assets/img/class5.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/class5.jpg	(from https://html.merku.love/shelly/classes.html)
08:12:32	114311/114311	---M--	200	added ('OK')	image/jpeg	etag:%225f9fc6b6-1be87%22	https://html.merku.love/shelly/assets/img/teacher7.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/teacher7.jpg	(from https://html.merku.love/shelly/teachers.html)
08:12:32	137288/137288	---M--	200	added ('OK')	image/jpeg	etag:%225f9fc6b8-21848%22	https://html.merku.love/shelly/assets/img/teacher8.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/teacher8.jpg	(from https://html.merku.love/shelly/teachers.html)
08:12:33	21158/21158	---M--	200	added ('OK')	image/jpeg	etag:%225f9c88ae-52a6%22	https://html.merku.love/shelly/assets/img/tech1.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/tech1.jpg	(from https://html.merku.love/shelly/teacher-single.html)
08:12:33	2134/2134	---M--	200	added ('OK')	image/png	etag:%225f9c889c-856%22	https://html.merku.love/shelly/assets/img/ro1.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/ro1.png	(from https://html.merku.love/shelly/teacher-single.html)
08:12:33	1159/1159	---M--	200	added ('OK')	image/png	etag:%225f9c889c-487%22	https://html.merku.love/shelly/assets/img/ro2.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/ro2.png	(from https://html.merku.love/shelly/teacher-single.html)
08:12:33	2054/2054	---M--	200	added ('OK')	image/png	etag:%225f9c889e-806%22	https://html.merku.love/shelly/assets/img/ro3.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/ro3.png	(from https://html.merku.love/shelly/teacher-single.html)
08:12:36	220013/220013	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa946-35b6d%22	https://html.merku.love/shelly/assets/img/blog-large1.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/blog-large1.jpg	(from https://html.merku.love/shelly/blog.html)
08:12:36	201731/201731	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa946-31403%22	https://html.merku.love/shelly/assets/img/blog-large2.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/blog-large2.jpg	(from https://html.merku.love/shelly/blog.html)
08:12:37	218394/218394	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa946-3551a%22	https://html.merku.love/shelly/assets/img/blog-large6.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/blog-large6.jpg	(from https://html.merku.love/shelly/blog.html)
08:12:37	879/879	---M--	200	added ('OK')	image/png	etag:%225f9c8898-36f%22	https://html.merku.love/shelly/assets/img/play.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/play.png	(from https://html.merku.love/shelly/blog.html)
08:12:38	418/418	---M--	200	added ('OK')	image/png	etag:%225f9c887c-1a2%22	https://html.merku.love/shelly/assets/img/icon4.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/icon4.png	(from https://html.merku.love/shelly/blog.html)
08:12:38	3356/3356	---M--	200	added ('OK')	image/png	etag:%225f9c889a-d1c%22	https://html.merku.love/shelly/assets/img/post1.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/post1.png	(from https://html.merku.love/shelly/blog.html)
08:12:38	193006/193006	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa946-2f1ee%22	https://html.merku.love/shelly/assets/img/blog-large5.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/blog-large5.jpg	(from https://html.merku.love/shelly/blog.html)
08:12:38	3138/3138	---M--	200	added ('OK')	image/png	etag:%225f9c889a-c42%22	https://html.merku.love/shelly/assets/img/post2.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/post2.png	(from https://html.merku.love/shelly/blog.html)
08:12:39	3230/3230	---M--	200	added ('OK')	image/png	etag:%225f9c889a-c9e%22	https://html.merku.love/shelly/assets/img/post3.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/post3.png	(from https://html.merku.love/shelly/blog.html)
08:12:39	4123/4123	---M--	200	added ('OK')	image/png	etag:%225f9c8868-101b%22	https://html.merku.love/shelly/assets/img/comm1.png	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/comm1.png	(from https://html.merku.love/shelly/post.html)
08:12:39	251933/251933	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa946-3d81d%22	https://html.merku.love/shelly/assets/img/blog-large8.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/blog-large8.jpg	(from https://html.merku.love/shelly/blog.html)
08:12:39	204154/204154	---M--	200	added ('OK')	image/jpeg	etag:%225f9fa946-31d7a%22	https://html.merku.love/shelly/assets/img/blog-large4.jpg	D:/Fandik%20projek/Web%20JC/html.merku.love/shelly/assets/img/blog-large4.jpg	(from https://html.merku.love/shelly/blog.html)
